variant.id;id;sku;title;price;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46355510952231;gid://shopify/ProductVariant/46355510952231;BR05996T;Default Title;1250.0;gid://shopify/Product/8577773502759;Brinco Pop Chain De Prata Com Ródio Negro;0;1;2;BR05996T
gid://shopify/ProductVariant/46355511312679;gid://shopify/ProductVariant/46355511312679;CL04430;Default Title;3500.0;gid://shopify/Product/8577773797671;Colar Pop Chain De Prata Com Ródio Negro;0;1;2;CL04430
gid://shopify/ProductVariant/46355517767975;gid://shopify/ProductVariant/46355517767975;BR05849T;GG;3900.0;gid://shopify/Product/8577776419111;Brinco Rock&Hot De Prata Com Ouro Amarelo - GG;5;1;2;BR05849T
gid://shopify/ProductVariant/46355517931815;gid://shopify/ProductVariant/46355517931815;PU01915T;M;3100.0;gid://shopify/Product/8577776582951;Pulseira Rock&Hot De Prata Com Ouro Amarelo - M;5;1;3;PU01915T
gid://shopify/ProductVariant/46355519308071;gid://shopify/ProductVariant/46355519308071;BR06155T;M;7800.0;gid://shopify/Product/8577777893671;Brinco Ear Cuff Rock Star De Ouro Branco 18K Com Ródio Negro E Rubi - M;5;1;2;BR06155T
gid://shopify/ProductVariant/46355519373607;gid://shopify/ProductVariant/46355519373607;BR06159T;P;5900.0;gid://shopify/Product/8577777959207;Brinco Ear Cuff Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante Negro - P;5;1;2;BR06159T
gid://shopify/ProductVariant/46355519439143;gid://shopify/ProductVariant/46355519439143;BR06168T;Default Title;11000.0;gid://shopify/Product/8577778024743;Brinco Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;5;1;2;BR06168T
gid://shopify/ProductVariant/46355520454951;gid://shopify/ProductVariant/46355520454951;BR06174T;Default Title;11000.0;gid://shopify/Product/8577778680103;Brinco Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;5;1;2;BR06174T
gid://shopify/ProductVariant/46355520815399;gid://shopify/ProductVariant/46355520815399;BR06176T;G;12500.0;gid://shopify/Product/8577778843943;Brinco Ear Cuff Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - G;5;1;2;BR06176T
gid://shopify/ProductVariant/46355521044775;gid://shopify/ProductVariant/46355521044775;BR06177T;Default Title;12500.0;gid://shopify/Product/8577779007783;Brinco Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;5;1;2;BR06177T
gid://shopify/ProductVariant/46355523174695;gid://shopify/ProductVariant/46355523174695;PU01999T;P;19500.0;gid://shopify/Product/8577780908327;Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante Negro;15;3;2;PU01999T
gid://shopify/ProductVariant/46355523895591;gid://shopify/ProductVariant/46355523895591;PU02001T;P;18500.0;gid://shopify/Product/8577781530919;Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Safira;15;3;2;PU02001T
gid://shopify/ProductVariant/46355524452647;gid://shopify/ProductVariant/46355524452647;PU02003T;P;19500.0;gid://shopify/Product/8577782022439;Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Esmeralda;15;3;2;PU02003T
gid://shopify/ProductVariant/46355525271847;gid://shopify/ProductVariant/46355525271847;PU02006T;P;25000.0;gid://shopify/Product/8577782710567;Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;15;3;2;PU02006T
gid://shopify/ProductVariant/46355525501223;gid://shopify/ProductVariant/46355525501223;PU03422T;P;18500.0;gid://shopify/Product/8577782972711;Pulseira Rock Star De Ouro Branco 18K Com Ródio Negro E Rubi;15;3;2;PU03422T
gid://shopify/ProductVariant/46355527827751;gid://shopify/ProductVariant/46355527827751;PU01997T;P;29500.0;gid://shopify/Product/8577784316199;Pulseira Rock Star De Ouro Branco 18K E Diamante;15;3;2;PU01997T
gid://shopify/ProductVariant/46355606831399;gid://shopify/ProductVariant/46355606831399;BR05352T;G;2900.0;gid://shopify/Product/8577838088487;Brinco Pop De Prata Com Ouro Amarelo - G;5;1;2;BR05352T
gid://shopify/ProductVariant/46355630096679;gid://shopify/ProductVariant/46355630096679;BR06544T;Default Title;3400.0;gid://shopify/Product/8577852866855;Brinco Mare De Prata Com Ouro Amarelo e Pérola;5;1;3;BR06544T
gid://shopify/ProductVariant/46355630719271;gid://shopify/ProductVariant/46355630719271;BR06545T;Default Title;2600.0;gid://shopify/Product/8577852965159;Brinco Mare De Prata Com Ouro Amarelo;5;1;3;BR06545T
gid://shopify/ProductVariant/46355633602855;gid://shopify/ProductVariant/46355633602855;BR06547T;Default Title;3900.0;gid://shopify/Product/8577853358375;Brinco Mare Maxi De Prata Com Ouro Amarelo;5;1;3;BR06547T
gid://shopify/ProductVariant/46355636224295;gid://shopify/ProductVariant/46355636224295;CL04621;M;2700.0;gid://shopify/Product/8577853980967;Colar Mare De Prata Com Ouro Amarelo - M;5;1;4;CL04621
gid://shopify/ProductVariant/46355669713191;gid://shopify/ProductVariant/46355669713191;PI01496;Default Title;1300.0;gid://shopify/Product/8577858339111;Piercing Mare De Prata Com Ouro Amarelo e Pérola;5;1;3;PI01496
gid://shopify/ProductVariant/46355678658855;gid://shopify/ProductVariant/46355678658855;BR06486T;Default Title;9800.0;gid://shopify/Product/8577859551527;Brinco Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;5;1;2;BR06486T
gid://shopify/ProductVariant/46355681640743;gid://shopify/ProductVariant/46355681640743;BR06490T;Default Title;9800.0;gid://shopify/Product/8577860010279;Brinco Dolce Vita De Ouro Amarelo 18K E Malaquita;5;1;2;BR06490T
gid://shopify/ProductVariant/46355682885927;gid://shopify/ProductVariant/46355682885927;BR06491T;Default Title;14500.0;gid://shopify/Product/8577860174119;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata E Diamante;5;1;2;BR06491T
gid://shopify/ProductVariant/46355684819239;gid://shopify/ProductVariant/46355684819239;BR06495T;Default Title;14500.0;gid://shopify/Product/8577860469031;Brinco Dolce Vita De Ouro Amarelo 18K E Coral E Diamante;5;1;2;BR06495T
gid://shopify/ProductVariant/46355686621479;gid://shopify/ProductVariant/46355686621479;BR06497T;Default Title;15900.0;gid://shopify/Product/8577860796711;Brinco Dolce Vita De Ouro Amarelo 18K E Turquesa E Diamante;5;1;2;BR06497T
gid://shopify/ProductVariant/46355687801127;gid://shopify/ProductVariant/46355687801127;BR06500T;Default Title;32000.0;gid://shopify/Product/8577860960551;Brinco Dolce Vita De Ouro Amarelo 18K E Malaquita E Diamante;0;1;2;BR06500T
gid://shopify/ProductVariant/46355689046311;gid://shopify/ProductVariant/46355689046311;BR06501T;Default Title;32000.0;gid://shopify/Product/8577861157159;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata E Diamante;5;1;2;BR06501T
gid://shopify/ProductVariant/46355690291495;gid://shopify/ProductVariant/46355690291495;BR06506T;Default Title;20500.0;gid://shopify/Product/8577861419303;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata;5;1;2;BR06506T
gid://shopify/ProductVariant/46355690422567;gid://shopify/ProductVariant/46355690422567;BR06508T;Default Title;20500.0;gid://shopify/Product/8577861484839;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata;5;1;2;BR06508T
gid://shopify/ProductVariant/46355751239975;gid://shopify/ProductVariant/46355751239975;PI01481;Default Title;10500.0;gid://shopify/Product/8577870135591;Pingente Dolce Vita De Ouro Amarelo 18K E Crioprásio;5;1;2;PI01481
gid://shopify/ProductVariant/46355752517927;gid://shopify/ProductVariant/46355752517927;PI01484;Default Title;10500.0;gid://shopify/Product/8577870299431;Pingente Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;5;1;2;PI01484
gid://shopify/ProductVariant/46356159562023;gid://shopify/ProductVariant/46356159562023;PI01315;Default Title;950.0;gid://shopify/Product/8577923219751;Pingente JV MAN II De Prata Com Ródio Negro E Ágata;5;1;2;PI01315
gid://shopify/ProductVariant/46356163035431;gid://shopify/ProductVariant/46356163035431;PI01319;Default Title;950.0;gid://shopify/Product/8577923678503;Pingente JV MAN II De Prata Com Ródio Negro E Malaquita;0;1;2;PI01319
gid://shopify/ProductVariant/46356165984551;gid://shopify/ProductVariant/46356165984551;PI01333;Default Title;950.0;gid://shopify/Product/8577924071719;Pingente JV MAN II De Prata Com Ouro Branco;5;1;6;PI01333
gid://shopify/ProductVariant/46356170703143;gid://shopify/ProductVariant/46356170703143;PU01852T;P;6500.0;gid://shopify/Product/8577925054759;Pulseira JV MAN II De Prata Com Ródio Negro;13;2;1;PU01852T
gid://shopify/ProductVariant/46356210614567;gid://shopify/ProductVariant/46356210614567;PU01855T;P;1590.0;gid://shopify/Product/8577930985767;Pulseira JV MAN II De Prata Com Ródio Negro;30;4;2;PU01855T
gid://shopify/ProductVariant/46356311638311;gid://shopify/ProductVariant/46356311638311;PU01909T;M;5900.0;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;20;4;1;PU01909T
gid://shopify/ProductVariant/46356741456167;gid://shopify/ProductVariant/46356741456167;BR06209T;Default Title;2100.0;gid://shopify/Product/8577997734183;Brinco Rock Chain De Prata Com Ouro Amarelo;5;1;5;BR06209T
gid://shopify/ProductVariant/46356783464743;gid://shopify/ProductVariant/46356783464743;PI01383;Default Title;1100.0;gid://shopify/Product/8578001797415;Piercing Rock Chain De Prata Com Ouro Amarelo;5;1;3;PI01383
gid://shopify/ProductVariant/46356789297447;gid://shopify/ProductVariant/46356789297447;PI01394;G;1300.0;gid://shopify/Product/8578002780455;Pingente Rock Chain De Prata Com Ouro Amarelo E Ametista - G;5;1;3;PI01394
gid://shopify/ProductVariant/46356797718823;gid://shopify/ProductVariant/46356797718823;PI01461;P;700.0;gid://shopify/Product/8578003730727;Pingente Rock Chain De Prata Com Ouro Amarelo E Ametista - P;5;1;0;PI01461
gid://shopify/ProductVariant/46356800930087;gid://shopify/ProductVariant/46356800930087;PI01463;Default Title;2900.0;gid://shopify/Product/8578004353319;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo;5;1;3;PI01463
gid://shopify/ProductVariant/46356803649831;gid://shopify/ProductVariant/46356803649831;PI01467;Default Title;2900.0;gid://shopify/Product/8578004975911;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo;5;1;2;PI01467
gid://shopify/ProductVariant/46356876001575;gid://shopify/ProductVariant/46356876001575;PI01464;Default Title;2900.0;gid://shopify/Product/8578012283175;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo Negro;5;1;2;PI01464
gid://shopify/ProductVariant/46356878721319;gid://shopify/ProductVariant/46356878721319;AB01009;Default Title;1100.0;gid://shopify/Product/8578012905767;Abotoadura JV MAN De Prata Com Ródio Negro;5;1;1;AB01009
gid://shopify/ProductVariant/46356881801511;gid://shopify/ProductVariant/46356881801511;AB01011;Default Title;1100.0;gid://shopify/Product/8578013233447;Abotoadura JV MAN De Prata Com Ouro Branco;5;1;1;AB01011
gid://shopify/ProductVariant/46356883669287;gid://shopify/ProductVariant/46356883669287;CL01134;P;8400.0;gid://shopify/Product/8578013364519;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - P;5;1;2;CL01134
gid://shopify/ProductVariant/46356885307687;gid://shopify/ProductVariant/46356885307687;CL01133;P;8400.0;gid://shopify/Product/8578013528359;Colar JV MAN De Ouro Branco 18K E Diamante Negro - P;5;1;3;CL01133
gid://shopify/ProductVariant/46357420736807;gid://shopify/ProductVariant/46357420736807;CO0934B;A;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0934B
gid://shopify/ProductVariant/46357420769575;gid://shopify/ProductVariant/46357420769575;CO0935B;B;2100.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0935B
gid://shopify/ProductVariant/46357420802343;gid://shopify/ProductVariant/46357420802343;CO0936B;C;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0936B
gid://shopify/ProductVariant/46357420966183;gid://shopify/ProductVariant/46357420966183;CO0941B;H;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0941B
gid://shopify/ProductVariant/46357420998951;gid://shopify/ProductVariant/46357420998951;CO0942B;I;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0942B
gid://shopify/ProductVariant/46357421064487;gid://shopify/ProductVariant/46357421064487;CO0943B;J;1800.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0943B
gid://shopify/ProductVariant/46357421097255;gid://shopify/ProductVariant/46357421097255;CO0944B;K;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0944B
gid://shopify/ProductVariant/46357421130023;gid://shopify/ProductVariant/46357421130023;CO0945B;L;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0945B
gid://shopify/ProductVariant/46357421162791;gid://shopify/ProductVariant/46357421162791;CO0946B;M;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0946B
gid://shopify/ProductVariant/46357421261095;gid://shopify/ProductVariant/46357421261095;CO0949B;P;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0949B
gid://shopify/ProductVariant/46357421326631;gid://shopify/ProductVariant/46357421326631;CO0951B;R;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0951B
gid://shopify/ProductVariant/46357421457703;gid://shopify/ProductVariant/46357421457703;CO0958B;Y;1900.0;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;142;23;0;CO0958B
gid://shopify/ProductVariant/46358265463079;gid://shopify/ProductVariant/46358265463079;PI01428;A;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01428
gid://shopify/ProductVariant/46358265561383;gid://shopify/ProductVariant/46358265561383;PI01431;D;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01431
gid://shopify/ProductVariant/46358265594151;gid://shopify/ProductVariant/46358265594151;PI01432;E;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01432
gid://shopify/ProductVariant/46358265626919;gid://shopify/ProductVariant/46358265626919;PI01433;F;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01433
gid://shopify/ProductVariant/46358265659687;gid://shopify/ProductVariant/46358265659687;PI01434;G;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01434
gid://shopify/ProductVariant/46358265692455;gid://shopify/ProductVariant/46358265692455;PI01435;H;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01435
gid://shopify/ProductVariant/46358265725223;gid://shopify/ProductVariant/46358265725223;PI01436;I;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01436
gid://shopify/ProductVariant/46358265790759;gid://shopify/ProductVariant/46358265790759;PI01438;K;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01438
gid://shopify/ProductVariant/46358265856295;gid://shopify/ProductVariant/46358265856295;PI01440;M;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01440
gid://shopify/ProductVariant/46358265954599;gid://shopify/ProductVariant/46358265954599;PI01443;P;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01443
gid://shopify/ProductVariant/46358265987367;gid://shopify/ProductVariant/46358265987367;PI01444;Q;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01444
gid://shopify/ProductVariant/46358266052903;gid://shopify/ProductVariant/46358266052903;PI01446;S;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01446
gid://shopify/ProductVariant/46358266085671;gid://shopify/ProductVariant/46358266085671;PI01447;T;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01447
gid://shopify/ProductVariant/46358266118439;gid://shopify/ProductVariant/46358266118439;PI01448;U;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01448
gid://shopify/ProductVariant/46358266151207;gid://shopify/ProductVariant/46358266151207;PI01449;V;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01449
gid://shopify/ProductVariant/46358266183975;gid://shopify/ProductVariant/46358266183975;PI01450;W;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01450
gid://shopify/ProductVariant/46358266216743;gid://shopify/ProductVariant/46358266216743;PI01451;X;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01451
gid://shopify/ProductVariant/46358266249511;gid://shopify/ProductVariant/46358266249511;PI01452;Y;1400.0;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain De Prata Com Ouro Amarelo e Diamantes;145;26;27;PI01452
gid://shopify/ProductVariant/46358388015399;gid://shopify/ProductVariant/46358388015399;PI01151;C;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;233;26;0;PI01151
gid://shopify/ProductVariant/46358389424423;gid://shopify/ProductVariant/46358389424423;PI01104;G;750.0;gid://shopify/Product/8578319089959;Pingente Pop De Prata Com Ouro Amarelo - M;444;26;28;PI01104
gid://shopify/ProductVariant/46358394077479;gid://shopify/ProductVariant/46358394077479;PI01097;Z;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;321;26;28;PI01097
gid://shopify/ProductVariant/46358760882471;gid://shopify/ProductVariant/46358760882471;PU02075T;M;4900.0;gid://shopify/Product/8578429944103;Pulseira Mare Maxi De Prata Com Ouro Amarelo;17;3;4;PU02075T
gid://shopify/ProductVariant/46358771466535;gid://shopify/ProductVariant/46358771466535;PU01729T;P;3900.0;gid://shopify/Product/8578434957607;Pulseira Riviera De Prata Com Ouro Amarelo;16;3;2;PU01729T
