id;sku;title;price;compareAtPrice;product_id;title;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/47846780240167;PI01576;F;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01576
gid://shopify/ProductVariant/47846780305703;PI01577;G;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01577
gid://shopify/ProductVariant/47846780371239;PI01578;H;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01578
gid://shopify/ProductVariant/47846780436775;PI01579;I;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01579
gid://shopify/ProductVariant/47846780502311;PI01580;J;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01580
gid://shopify/ProductVariant/47846780567847;PI01581;K;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01581
gid://shopify/ProductVariant/47846780633383;PI01582;L;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01582
gid://shopify/ProductVariant/47846780698919;PI01583;M;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01583
gid://shopify/ProductVariant/47846780764455;PI01584;N;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01584
gid://shopify/ProductVariant/47846780829991;PI01585;O;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01585
gid://shopify/ProductVariant/47846780895527;PI01586;P;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01586
gid://shopify/ProductVariant/47846780961063;PI01587;Q;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01587
gid://shopify/ProductVariant/47846781026599;PI01588;R;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01588
gid://shopify/ProductVariant/47846781092135;PI01589;S;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01589
gid://shopify/ProductVariant/47846781157671;PI01590;T;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01590
gid://shopify/ProductVariant/47846781223207;PI01591;U;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01591
gid://shopify/ProductVariant/47846781288743;PI01592;V;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01592
gid://shopify/ProductVariant/47846781354279;PI01593;W;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01593
gid://shopify/ProductVariant/47846781419815;PI01594;X;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01594
gid://shopify/ProductVariant/47846781485351;PI01595;Y;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01595
gid://shopify/ProductVariant/47846781550887;PI01596;Z;2800.0;2200.0;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;169;26;32;PI01596
gid://shopify/ProductVariant/47846825263399;PI01597;A;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01597
gid://shopify/ProductVariant/47846825328935;PI01598;B;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01598
gid://shopify/ProductVariant/47846825394471;PI01599;C;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01599
gid://shopify/ProductVariant/47846825460007;PI01600;D;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01600
gid://shopify/ProductVariant/47846825525543;PI01601;E;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01601
gid://shopify/ProductVariant/47846825591079;PI01602;F;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01602
gid://shopify/ProductVariant/47846825656615;PI01603;G;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01603
gid://shopify/ProductVariant/47846825722151;PI01604;H;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01604
gid://shopify/ProductVariant/47846825787687;PI01605;I;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01605
gid://shopify/ProductVariant/47846825853223;PI01606;J;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01606
gid://shopify/ProductVariant/47846825918759;PI01607;K;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01607
gid://shopify/ProductVariant/47846825984295;PI01608;L;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01608
gid://shopify/ProductVariant/47846826049831;PI01609;M;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01609
gid://shopify/ProductVariant/47846826115367;PI01610;N;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01610
gid://shopify/ProductVariant/47846826180903;PI01611;O;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01611
gid://shopify/ProductVariant/47846826246439;PI01612;P;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01612
gid://shopify/ProductVariant/47846826311975;PI01613;Q;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01613
gid://shopify/ProductVariant/47846826377511;PI01614;R;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01614
gid://shopify/ProductVariant/47846826443047;PI01615;S;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01615
gid://shopify/ProductVariant/47846826508583;PI01616;T;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01616
gid://shopify/ProductVariant/47846826574119;PI01617;U;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01617
gid://shopify/ProductVariant/47846826639655;PI01618;V;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01618
gid://shopify/ProductVariant/47846826705191;PI01619;W;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01619
gid://shopify/ProductVariant/47846826770727;PI01620;X;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01620
gid://shopify/ProductVariant/47846826836263;PI01621;Y;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01621
gid://shopify/ProductVariant/47846826901799;PI01622;Z;2800.0;2200.0;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;178;26;50;PI01622
gid://shopify/ProductVariant/47846904299815;PI01630;A;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01630
gid://shopify/ProductVariant/47846904365351;PI01631;B;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01631
gid://shopify/ProductVariant/47846904430887;PI01632;C;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01632
gid://shopify/ProductVariant/47846904496423;PI01633;D;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01633
gid://shopify/ProductVariant/47846904561959;PI01634;E;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01634
gid://shopify/ProductVariant/47846904627495;PI01635;F;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01635
gid://shopify/ProductVariant/47846904693031;PI01636;G;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01636
gid://shopify/ProductVariant/47846904758567;PI01637;H;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01637
gid://shopify/ProductVariant/47846904824103;PI01638;I;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01638
gid://shopify/ProductVariant/47846904889639;PI01639;J;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01639
gid://shopify/ProductVariant/47846904955175;PI01640;K;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01640
gid://shopify/ProductVariant/47846905020711;PI01641;L;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01641
gid://shopify/ProductVariant/47846905086247;PI01642;M;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01642
gid://shopify/ProductVariant/47846905151783;PI01643;N;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01643
gid://shopify/ProductVariant/47846905217319;PI01644;O;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01644
gid://shopify/ProductVariant/47846905282855;PI01645;P;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01645
gid://shopify/ProductVariant/47846905348391;PI01646;Q;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01646
gid://shopify/ProductVariant/47846905413927;PI01647;R;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01647
gid://shopify/ProductVariant/47846905479463;PI01648;S;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01648
gid://shopify/ProductVariant/47846905544999;PI01649;T;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01649
gid://shopify/ProductVariant/47846905610535;PI01650;U;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01650
gid://shopify/ProductVariant/47846905676071;PI01651;V;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01651
gid://shopify/ProductVariant/47846905741607;PI01652;W;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01652
gid://shopify/ProductVariant/47846905807143;PI01653;X;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01653
gid://shopify/ProductVariant/47846905872679;PI01654;Y;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01654
gid://shopify/ProductVariant/47846905938215;PI01655;Z;2800.0;2200.0;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;161;26;14;PI01655
gid://shopify/ProductVariant/47846929629479;CO01326;Default Title;4400.0;;gid://shopify/Product/9055248515367;Corrente Você | De Ouro Branco 18K 70cm;11;1;3;CO01326
gid://shopify/ProductVariant/47846935363879;CO01335;Default Title;4400.0;;gid://shopify/Product/9055250186535;Corrente Você | De Ouro Amarelo 18K 70cm;9;1;3;CO01335
gid://shopify/ProductVariant/47846948307239;CO01336;Default Title;4400.0;;gid://shopify/Product/9055252644135;Corrente Clássico De Ouro Branco 18K com Ródio Negro 70cm;9;1;0;CO01336
gid://shopify/ProductVariant/47847258095911;PI01628;Default Title;2900.0;;gid://shopify/Product/9055318933799;Coleção Você | Pingente De Ouro Amarelo 18K e Safira Rosa - M;6;1;2;PI01628
gid://shopify/ProductVariant/47847272284455;PI01629;Default Title;2100.0;;gid://shopify/Product/9055321948455;Coleção Você | Pingente De Ouro Amarelo 18K e Rubi - P;7;1;0;PI01629
gid://shopify/ProductVariant/47855879848231;TO00002;Default Title;2400.0;;gid://shopify/Product/9057482637607;Coleção Você | Tornozeleira De Ouro Amarelo 18K - M;8;1;2;TO00002
gid://shopify/ProductVariant/47855911600423;TO00003;Default Title;2400.0;;gid://shopify/Product/9057493844263;Coleção Você | Tornozeleira De Ouro Branco 18K - M;9;1;0;TO00003
gid://shopify/ProductVariant/47855918219559;TO00011;Default Title;2400.0;;gid://shopify/Product/9057495089447;Coleção Você | Tornozeleira De Ouro Branco 18K com Ródio Negro - M;7;1;2;TO00011
gid://shopify/ProductVariant/47863784341799;BR06819T;A;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06819T
gid://shopify/ProductVariant/47863784374567;BR06820T;B;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06820T
gid://shopify/ProductVariant/47863784407335;BR06821T;C;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06821T
gid://shopify/ProductVariant/47863784440103;BR06822T;D;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06822T
gid://shopify/ProductVariant/47863784472871;BR06823T;E;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06823T
gid://shopify/ProductVariant/47863784505639;BR06824T;F;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06824T
gid://shopify/ProductVariant/47863784538407;BR06825T;G;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06825T
gid://shopify/ProductVariant/47863784571175;BR06826T;H;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06826T
gid://shopify/ProductVariant/47863784603943;BR06827T;I;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06827T
gid://shopify/ProductVariant/47863784636711;BR06828T;J;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06828T
gid://shopify/ProductVariant/47863784669479;BR06829T;K;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06829T
gid://shopify/ProductVariant/47863784702247;BR06830T;L;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06830T
gid://shopify/ProductVariant/47863784735015;BR06831T;M;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06831T
gid://shopify/ProductVariant/47863784767783;BR06832T;N;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06832T
gid://shopify/ProductVariant/47863784800551;BR06833T;O;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06833T
gid://shopify/ProductVariant/47863784833319;BR06834T;P;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06834T
gid://shopify/ProductVariant/47863784866087;BR06835T;Q;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06835T
gid://shopify/ProductVariant/47863784898855;BR06836T;R;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06836T
gid://shopify/ProductVariant/47863784964391;BR06837T;S;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06837T
gid://shopify/ProductVariant/47863785029927;BR06838T;T;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06838T
gid://shopify/ProductVariant/47863785128231;BR06839T;U;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06839T
gid://shopify/ProductVariant/47863785193767;BR06840T;V;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06840T
gid://shopify/ProductVariant/47863785259303;BR06841T;W;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06841T
gid://shopify/ProductVariant/47863785324839;BR06842T;X;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06842T
gid://shopify/ProductVariant/47863785357607;BR06843T;Y;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06843T
gid://shopify/ProductVariant/47863785390375;BR06844T;Z;3200.0;2600.0;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142;26;14;BR06844T
gid://shopify/ProductVariant/47863821992231;BR06760T;A;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06760T
gid://shopify/ProductVariant/47863822057767;BR06761T;B;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06761T
gid://shopify/ProductVariant/47863822090535;BR06762T;C;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06762T
gid://shopify/ProductVariant/47863822123303;BR06763T;D;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06763T
gid://shopify/ProductVariant/47863822156071;BR06764T;E;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06764T
gid://shopify/ProductVariant/47863822188839;BR06765T;F;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06765T
gid://shopify/ProductVariant/47863822221607;BR06766T;G;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06766T
gid://shopify/ProductVariant/47863822254375;BR06767T;H;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06767T
gid://shopify/ProductVariant/47863822287143;BR06768T;I;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06768T
gid://shopify/ProductVariant/47863822319911;BR06769T;J;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06769T
gid://shopify/ProductVariant/47863822352679;BR06770T;K;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06770T
gid://shopify/ProductVariant/47863822385447;BR06771T;L;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06771T
gid://shopify/ProductVariant/47863822418215;BR06772T;M;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06772T
gid://shopify/ProductVariant/47863822450983;BR06773T;N;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06773T
gid://shopify/ProductVariant/47863822483751;BR06774T;O;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06774T
gid://shopify/ProductVariant/47863822516519;BR06775T;P;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06775T
gid://shopify/ProductVariant/47863822549287;BR06776T;Q;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06776T
gid://shopify/ProductVariant/47863822582055;BR06777T;R;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06777T
gid://shopify/ProductVariant/47863822614823;BR06778T;S;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06778T
gid://shopify/ProductVariant/47863822647591;BR06779T;T;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06779T
gid://shopify/ProductVariant/47863822680359;BR06780T;U;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06780T
gid://shopify/ProductVariant/47863822713127;BR06781T;V;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06781T
gid://shopify/ProductVariant/47863822745895;BR06845T;W;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06845T
gid://shopify/ProductVariant/47863822778663;BR06783T;X;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06783T
gid://shopify/ProductVariant/47863822811431;BR06784T;Y;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06784T
gid://shopify/ProductVariant/47863822844199;BR06785T;Z;3200.0;2600.0;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157;26;18;BR06785T
gid://shopify/ProductVariant/47863912497447;BR06734T;A;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06734T
gid://shopify/ProductVariant/47863912530215;BR06735T;B;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06735T
gid://shopify/ProductVariant/47863912562983;BR06736T;C;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06736T
gid://shopify/ProductVariant/47863912595751;BR06737T;D;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06737T
gid://shopify/ProductVariant/47863912628519;BR06738T;E;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06738T
gid://shopify/ProductVariant/47863912661287;BR06739T;F;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06739T
gid://shopify/ProductVariant/47863912694055;BR06740T;G;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06740T
gid://shopify/ProductVariant/47863912726823;BR06741T;H;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06741T
gid://shopify/ProductVariant/47863912759591;BR06742T;I;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06742T
gid://shopify/ProductVariant/47863912792359;BR06743T;J;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06743T
gid://shopify/ProductVariant/47863912825127;BR06744T;K;3200.0;2600.0;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;155;26;24;BR06744T
