id;title;key;value;__parentId
gid://shopify/Metafield/31076624400679;;genero;"[""Feminino""]";gid://shopify/Product/8612659659047
gid://shopify/Metafield/31076624433447;;metal;Ouro Branco;gid://shopify/Product/8612659659047
gid://shopify/Metafield/31076624466215;;cobertura;Ouro Branco;gid://shopify/Product/8612659659047
gid://shopify/Metafield/31076624498983;;pedra;"[""Rubelita"",""Diamante""]";gid://shopify/Product/8612659659047
gid://shopify/Metafield/31076624531751;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8612659659047
gid://shopify/Product/8613205868839;Pulseira Clássico De Ouro 18K Com Ródio Negro E Diamante Solitário;;;
gid://shopify/Metafield/31082008477991;;genero;"[""Feminino""]";gid://shopify/Product/8613205868839
gid://shopify/Metafield/31082008510759;;metal;Ouro Amarelo;gid://shopify/Product/8613205868839
gid://shopify/Metafield/31082008543527;;cobertura;Ródio Negro;gid://shopify/Product/8613205868839
gid://shopify/Metafield/31082008576295;;pedra;"[""Diamante Solitário""]";gid://shopify/Product/8613205868839
gid://shopify/Metafield/31082008609063;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613205868839
gid://shopify/Product/8613205967143;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre E Safira;;;
gid://shopify/Metafield/31082008674599;;genero;"[""Feminino""]";gid://shopify/Product/8613205967143
gid://shopify/Metafield/31082008707367;;metal;Ouro Amarelo;gid://shopify/Product/8613205967143
gid://shopify/Metafield/31082008740135;;cobertura;Ouro Amarelo;gid://shopify/Product/8613205967143
gid://shopify/Metafield/31082008772903;;pedra;"[""Olho De Tigre"",""Safira""]";gid://shopify/Product/8613205967143
gid://shopify/Metafield/31082008838439;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613205967143
gid://shopify/Product/8613206065447;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;;;
gid://shopify/Metafield/31082009461031;;genero;"[""Feminino""]";gid://shopify/Product/8613206065447
gid://shopify/Metafield/31082009493799;;metal;Ouro Amarelo;gid://shopify/Product/8613206065447
gid://shopify/Metafield/31082009526567;;cobertura;Ouro Amarelo;gid://shopify/Product/8613206065447
gid://shopify/Metafield/31082009559335;;pedra;"[""Olho De Tigre""]";gid://shopify/Product/8613206065447
gid://shopify/Metafield/31082009592103;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206065447
gid://shopify/Product/8613206130983;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;;;
gid://shopify/Metafield/31082010116391;;genero;"[""Feminino""]";gid://shopify/Product/8613206130983
gid://shopify/Metafield/31082010149159;;metal;Ouro Amarelo;gid://shopify/Product/8613206130983
gid://shopify/Metafield/31082010214695;;cobertura;Ouro Amarelo E Branco;gid://shopify/Product/8613206130983
gid://shopify/Metafield/31082010247463;;pedra;"[""Diamante"",""Esmeralda""]";gid://shopify/Product/8613206130983
gid://shopify/Metafield/31082010280231;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206130983
gid://shopify/Product/8613206294823;Anel Especial De Ouro Branco 18K E Diamante Solitário;;;
gid://shopify/Metafield/31082010345767;;genero;"[""Feminino""]";gid://shopify/Product/8613206294823
gid://shopify/Metafield/31082010378535;;metal;Ouro Branco;gid://shopify/Product/8613206294823
gid://shopify/Metafield/31082010411303;;cobertura;Ouro Branco;gid://shopify/Product/8613206294823
gid://shopify/Metafield/31082010444071;;pedra;"[""Diamante Solitário""]";gid://shopify/Product/8613206294823
gid://shopify/Metafield/31082010476839;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206294823
gid://shopify/Product/8613206327591;Brinco Especial De Ouro Branco 18K E Diamante Solitário;;;
gid://shopify/Metafield/31082011066663;;genero;"[""Feminino""]";gid://shopify/Product/8613206327591
gid://shopify/Metafield/31082011099431;;metal;Ouro Branco;gid://shopify/Product/8613206327591
gid://shopify/Metafield/31082011132199;;cobertura;Ouro Branco;gid://shopify/Product/8613206327591
gid://shopify/Metafield/31082011164967;;pedra;"[""Diamante Solitário""]";gid://shopify/Product/8613206327591
gid://shopify/Metafield/31082011230503;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206327591
gid://shopify/Product/8613206393127;Brinco Especial De Ouro Branco 18K E Diamante Solitário;;;
gid://shopify/Metafield/31082011853095;;genero;"[""Feminino""]";gid://shopify/Product/8613206393127
gid://shopify/Metafield/31082011885863;;metal;Ouro Branco;gid://shopify/Product/8613206393127
gid://shopify/Metafield/31082011918631;;cobertura;Ouro Branco;gid://shopify/Product/8613206393127
gid://shopify/Metafield/31082011951399;;pedra;"[""Diamante Solitário""]";gid://shopify/Product/8613206393127
gid://shopify/Metafield/31082011984167;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206393127
gid://shopify/Product/8613206589735;Brinco Especial De Ouro Amarelo 18K E Esmeralda;;;
gid://shopify/Metafield/31082012016935;;genero;"[""Feminino""]";gid://shopify/Product/8613206589735
gid://shopify/Metafield/31082012049703;;metal;Ouro Amarelo;gid://shopify/Product/8613206589735
gid://shopify/Metafield/31082012082471;;cobertura;Ouro Amarelo;gid://shopify/Product/8613206589735
gid://shopify/Metafield/31082012115239;;pedra;"[""Esmeralda""]";gid://shopify/Product/8613206589735
gid://shopify/Metafield/31082012148007;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206589735
gid://shopify/Product/8613206622503;Colar Especial De Ouro 18K Com Ródio Negro E Rubi;;;
gid://shopify/Metafield/31082012705063;;genero;"[""Feminino""]";gid://shopify/Product/8613206622503
gid://shopify/Metafield/31082012737831;;metal;Ouro Amarelo;gid://shopify/Product/8613206622503
gid://shopify/Metafield/31082012770599;;cobertura;Ródio Negro;gid://shopify/Product/8613206622503
gid://shopify/Metafield/31082012803367;;pedra;"[""Rubi""]";gid://shopify/Product/8613206622503
gid://shopify/Metafield/31082012836135;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206622503
gid://shopify/Product/8613206688039;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;;;
gid://shopify/Metafield/31082013425959;;genero;"[""Masculino""]";gid://shopify/Product/8613206688039
gid://shopify/Metafield/31082013458727;;metal;Ouro Branco;gid://shopify/Product/8613206688039
gid://shopify/Metafield/31082013491495;;cobertura;Ouro Branco;gid://shopify/Product/8613206688039
gid://shopify/Metafield/31082013524263;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8613206688039
gid://shopify/Metafield/31082013557031;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206688039
gid://shopify/Product/8613206786343;Colar JV MAN De Ouro 18K Com Ródio Negro E Diamante Negro - G;;;
gid://shopify/Metafield/31082013589799;;genero;"[""Masculino""]";gid://shopify/Product/8613206786343
gid://shopify/Metafield/31082013622567;;metal;Ouro Amarelo;gid://shopify/Product/8613206786343
gid://shopify/Metafield/31082013655335;;cobertura;Ródio Negro;gid://shopify/Product/8613206786343
gid://shopify/Metafield/31082013688103;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8613206786343
gid://shopify/Metafield/31082013720871;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206786343
gid://shopify/Product/8613206819111;Colar JV MAN De Ouro 18K Com Ródio Negro E Diamante Negro - M;;;
gid://shopify/Metafield/31082014310695;;genero;"[""Masculino""]";gid://shopify/Product/8613206819111
gid://shopify/Metafield/31082014343463;;metal;Ouro Amarelo;gid://shopify/Product/8613206819111
gid://shopify/Metafield/31082014376231;;cobertura;Ródio Negro;gid://shopify/Product/8613206819111
gid://shopify/Metafield/31082014408999;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8613206819111
gid://shopify/Metafield/31082014441767;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206819111
gid://shopify/Product/8613206851879;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;;;
gid://shopify/Metafield/31082014540071;;genero;"[""Masculino""]";gid://shopify/Product/8613206851879
gid://shopify/Metafield/31082014572839;;metal;Ouro Branco;gid://shopify/Product/8613206851879
gid://shopify/Metafield/31082014605607;;cobertura;Ouro Branco;gid://shopify/Product/8613206851879
gid://shopify/Metafield/31082014638375;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8613206851879
gid://shopify/Metafield/31082014671143;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206851879
gid://shopify/Product/8613206917415;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;;;
gid://shopify/Metafield/31082014703911;;genero;"[""Masculino""]";gid://shopify/Product/8613206917415
gid://shopify/Metafield/31082014736679;;metal;Ouro Branco;gid://shopify/Product/8613206917415
gid://shopify/Metafield/31082014769447;;cobertura;Ouro Branco;gid://shopify/Product/8613206917415
gid://shopify/Metafield/31082014802215;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8613206917415
gid://shopify/Metafield/31082014834983;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206917415
gid://shopify/Product/8613206950183;Colar JV MAN De Ouro 18K Com Ródio Negro E Diamante Negro - G;;;
gid://shopify/Metafield/31082015392039;;genero;"[""Masculino""]";gid://shopify/Product/8613206950183
gid://shopify/Metafield/31082015424807;;metal;Ouro Amarelo;gid://shopify/Product/8613206950183
gid://shopify/Metafield/31082015457575;;cobertura;Ródio Negro;gid://shopify/Product/8613206950183
gid://shopify/Metafield/31082015490343;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8613206950183
gid://shopify/Metafield/31082015523111;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613206950183
gid://shopify/Product/8613207015719;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;;;
gid://shopify/Metafield/31082016080167;;genero;"[""Masculino""]";gid://shopify/Product/8613207015719
gid://shopify/Metafield/31082016112935;;metal;Ouro Branco;gid://shopify/Product/8613207015719
gid://shopify/Metafield/31082016145703;;cobertura;Ouro Branco;gid://shopify/Product/8613207015719
gid://shopify/Metafield/31082016178471;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8613207015719
gid://shopify/Metafield/31082016211239;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613207015719
gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro 18K Com Ródio Negro E Diamante E Safira;;;
gid://shopify/Metafield/31082016964903;;genero;"[""Feminino""]";gid://shopify/Product/8613207179559
gid://shopify/Metafield/31082016997671;;metal;Ouro Amarelo;gid://shopify/Product/8613207179559
gid://shopify/Metafield/31082017030439;;cobertura;Ródio Negro;gid://shopify/Product/8613207179559
gid://shopify/Metafield/31082017063207;;pedra;"[""Diamante"",""Safira""]";gid://shopify/Product/8613207179559
gid://shopify/Metafield/31082017095975;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613207179559
gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;;;
gid://shopify/Metafield/31082017718567;;genero;"[""Feminino""]";gid://shopify/Product/8613207212327
gid://shopify/Metafield/31082017751335;;metal;Ouro Branco;gid://shopify/Product/8613207212327
gid://shopify/Metafield/31082017784103;;cobertura;Ouro Rosa E Branco;gid://shopify/Product/8613207212327
gid://shopify/Metafield/31082017816871;;pedra;"[""Diamante Solitário""]";gid://shopify/Product/8613207212327
gid://shopify/Metafield/31082017849639;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613207212327
gid://shopify/Product/8613207343399;Corrente Pop De Prata Com Ouro Rosa;;;
gid://shopify/Metafield/31082018177319;;genero;"[""Feminino""]";gid://shopify/Product/8613207343399
gid://shopify/Metafield/31082018210087;;metal;Prata;gid://shopify/Product/8613207343399
gid://shopify/Metafield/31082018275623;;cobertura;Ouro Rosa;gid://shopify/Product/8613207343399
gid://shopify/Metafield/31082018308391;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8613207343399
gid://shopify/Product/8613207441703;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante Negro - G;;;
gid://shopify/Metafield/31082019520807;;genero;"[""Feminino""]";gid://shopify/Product/8613207441703
gid://shopify/Metafield/31082019553575;;metal;Ouro Amarelo;gid://shopify/Product/8613207441703
gid://shopify/Metafield/31082019586343;;cobertura;Ródio Negro;gid://shopify/Product/8613207441703
gid://shopify/Metafield/31082019619111;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8613207441703
gid://shopify/Metafield/31082019651879;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613207441703
gid://shopify/Product/8613207540007;Colar Especial De Ouro Amarelo 18K E Esmeralda;;;
gid://shopify/Metafield/31082019717415;;genero;"[""Feminino""]";gid://shopify/Product/8613207540007
gid://shopify/Metafield/31082019750183;;metal;Ouro Amarelo;gid://shopify/Product/8613207540007
gid://shopify/Metafield/31082019782951;;cobertura;Ouro Amarelo;gid://shopify/Product/8613207540007
gid://shopify/Metafield/31082019815719;;pedra;"[""Esmeralda""]";gid://shopify/Product/8613207540007
gid://shopify/Metafield/31082019848487;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8613207540007
gid://shopify/Product/8629906014503;Corrente + Letra;;;
gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K E Safira E Diamante;;;
gid://shopify/Metafield/31214131380519;;genero;"[""Feminino""]";gid://shopify/Product/8630831677735
gid://shopify/Metafield/31214131446055;;metal;Ouro Branco;gid://shopify/Product/8630831677735
gid://shopify/Metafield/31214131478823;;cobertura;Ouro Branco;gid://shopify/Product/8630831677735
gid://shopify/Metafield/31214131511591;;pedra;"[""Safira"",""Diamante""]";gid://shopify/Product/8630831677735
gid://shopify/Metafield/31214131544359;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630831677735
gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K E Rodonita E Diamante;;;
gid://shopify/Metafield/31214133051687;;genero;"[""Feminino""]";gid://shopify/Product/8630832005415
gid://shopify/Metafield/31214133084455;;metal;Ouro Amarelo;gid://shopify/Product/8630832005415
gid://shopify/Metafield/31214133117223;;cobertura;Ouro Amarelo;gid://shopify/Product/8630832005415
gid://shopify/Metafield/31214133149991;;pedra;"[""Rodonita"",""Diamante""]";gid://shopify/Product/8630832005415
gid://shopify/Metafield/31214133182759;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630832005415
gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;;;
gid://shopify/Metafield/31214134984999;;genero;"[""Feminino""]";gid://shopify/Product/8630832431399
gid://shopify/Metafield/31214135017767;;metal;Ouro Amarelo;gid://shopify/Product/8630832431399
gid://shopify/Metafield/31214135050535;;cobertura;Ouro Amarelo;gid://shopify/Product/8630832431399
gid://shopify/Metafield/31214135083303;;pedra;"[""Esmeralda"",""Diamante""]";gid://shopify/Product/8630832431399
gid://shopify/Metafield/31214135148839;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630832431399
gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K E Rodonita E Diamante;;;
gid://shopify/Metafield/31214136131879;;genero;"[""Feminino""]";gid://shopify/Product/8630832824615
gid://shopify/Metafield/31214136164647;;metal;Ouro Amarelo;gid://shopify/Product/8630832824615
gid://shopify/Metafield/31214136197415;;cobertura;Ouro Amarelo;gid://shopify/Product/8630832824615
gid://shopify/Metafield/31214136230183;;pedra;"[""Rodonita"",""Diamante""]";gid://shopify/Product/8630832824615
gid://shopify/Metafield/31214136262951;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630832824615
gid://shopify/Product/8630833185063;Brinco New Vintage De Ouro Amarelo 18K E Diamante;;;
gid://shopify/Metafield/31214137016615;;genero;"[""Feminino""]";gid://shopify/Product/8630833185063
gid://shopify/Metafield/31214137082151;;metal;Ouro Amarelo;gid://shopify/Product/8630833185063
gid://shopify/Metafield/31214137114919;;cobertura;Ouro Amarelo;gid://shopify/Product/8630833185063
gid://shopify/Metafield/31214137147687;;pedra;"[""Diamante""]";gid://shopify/Product/8630833185063
gid://shopify/Metafield/31214137180455;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630833185063
gid://shopify/Product/8630833545511;Brinco New Vintage De Ouro Amarelo 18K E Diamante;;;
gid://shopify/Metafield/31214137671975;;genero;"[""Feminino""]";gid://shopify/Product/8630833545511
gid://shopify/Metafield/31214137704743;;metal;Ouro Amarelo;gid://shopify/Product/8630833545511
gid://shopify/Metafield/31214137737511;;cobertura;Ouro Amarelo;gid://shopify/Product/8630833545511
gid://shopify/Metafield/31214137770279;;pedra;"[""Diamante""]";gid://shopify/Product/8630833545511
gid://shopify/Metafield/31214137835815;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630833545511
gid://shopify/Product/8630833709351;Brinco New Vintage De Ouro Amarelo 18K E Diamante;;;
gid://shopify/Metafield/31214138327335;;genero;"[""Feminino""]";gid://shopify/Product/8630833709351
gid://shopify/Metafield/31214138360103;;metal;Ouro Amarelo;gid://shopify/Product/8630833709351
gid://shopify/Metafield/31214138392871;;cobertura;Ouro Amarelo;gid://shopify/Product/8630833709351
gid://shopify/Metafield/31214138425639;;pedra;"[""Diamante""]";gid://shopify/Product/8630833709351
gid://shopify/Metafield/31214138458407;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8630833709351
gid://shopify/Product/8630834004263;Brinco New Vintage De Ouro Amarelo E Branco 18K E Rodonita E Safira E Diamante;;;
gid://shopify/Metafield/31214139080999;;genero;"[""Feminino""]";gid://shopify/Product/8630834004263
gid://shopify/Metafield/31214139113767;;metal;Ouro Amarelo;gid://shopify/Product/8630834004263
gid://shopify/Metafield/31214139146535;;cobertura;Ouro Amarelo E Branco;gid://shopify/Product/8630834004263
