id;sku;title;price;compareAtPrice;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46355503087911;BR06057T;P;7200.0;7200.0;gid://shopify/Product/8577770651943;Brinco We Love Sapphire De Ouro Rosa 18K E Safira - P;6;1;3;BR06057T
gid://shopify/ProductVariant/46355507872039;BR05983T;G;2400.0;2400.0;gid://shopify/Product/8577772454183;Brinco Pop Chain De Prata Com Ouro Amarelo - G;20;1;3;BR05983T
gid://shopify/ProductVariant/46355508166951;BR05987T;P;1800.0;1800.0;gid://shopify/Product/8577772618023;Brinco Pop Chain De Prata Com Ouro Amarelo - P;13;1;2;BR05987T
gid://shopify/ProductVariant/46355508265255;BR05991T;Default Title;1900.0;1900.0;gid://shopify/Product/8577772716327;Brinco Pop Chain De Prata Com Ouro Amarelo;16;1;2;BR05991T
gid://shopify/ProductVariant/46355508396327;BR05995T;Default Title;1400.0;1400.0;gid://shopify/Product/8577772814631;Brinco Pop Chain De Prata Com Ouro Amarelo;10;1;2;BR05995T
gid://shopify/ProductVariant/46355511148839;CL04429;Default Title;3900.0;3900.0;gid://shopify/Product/8577773699367;Colar Pop Chain De Prata Com Ouro Amarelo;8;1;2;CL04429
gid://shopify/ProductVariant/46355511476519;BR06004T;Default Title;980.0;980.0;gid://shopify/Product/8577773928743;Piercing Pop Chain De Prata Com Ouro Amarelo;6;1;2;BR06004T
gid://shopify/ProductVariant/46355517669671;BR05783T;Default Title;3500.0;3500.0;gid://shopify/Product/8577776320807;Brinco Rock&Hot De Prata Com Ouro Amarelo E Ágata;10;1;2;BR05783T
gid://shopify/ProductVariant/46355630096679;BR06544T;Default Title;3400.0;3400.0;gid://shopify/Product/8577852866855;Brinco Mare | Prata com Ouro Amarelo 18K e Pérolas;6;1;5;BR06544T
gid://shopify/ProductVariant/46355630719271;BR06545T;Default Title;2600.0;2600.0;gid://shopify/Product/8577852965159;Brinco Mare | Prata com Ouro Amarelo 18K;9;1;3;BR06545T
gid://shopify/ProductVariant/46355631440167;BR06546T;Default Title;3900.0;3900.0;gid://shopify/Product/8577853194535;Brinco Mare Madrepérola Branca | Prata com Ouro Amarelo 18k;0;1;3;BR06546T
gid://shopify/ProductVariant/46355633602855;BR06547T;Default Title;4500.0;3900.0;gid://shopify/Product/8577853358375;Brinco Mare Maxi | Prata com Ouro Amarelo 18K;11;1;3;BR06547T
gid://shopify/ProductVariant/46355634782503;BR06549T;Default Title;1200.0;1200.0;gid://shopify/Product/8577853587751;Brinco Mare - Unitário | Prata com Ouro Amarelo e Pérola;11;1;3;BR06549T
gid://shopify/ProductVariant/46355635962151;BR06554T;Default Title;3900.0;3900.0;gid://shopify/Product/8577853718823;Brinco Mare Madrepérola Negra | Prata com Ouro Amarelo 18K;3;1;3;BR06554T
gid://shopify/ProductVariant/46355635994919;BR06559T;Default Title;1900.0;1900.0;gid://shopify/Product/8577853751591;Brinco Mare | Prata com Ouro Amarelo 18k;8;1;5;BR06559T
gid://shopify/ProductVariant/46355636060455;BR06560T;Default Title;490.0;490.0;gid://shopify/Product/8577853817127;Brinco Mare - Unitário | Prata com Ouro Amarelo 18K;8;1;3;BR06560T
gid://shopify/ProductVariant/46355636191527;CL04619;P;2200.0;2200.0;gid://shopify/Product/8577853948199;Colar Mare - P | Prata com Ouro Amarelo 18K;7;1;4;CL04619
gid://shopify/ProductVariant/46355636224295;CL04621;M;2700.0;2700.0;gid://shopify/Product/8577853980967;Colar Mare - M | Prata com Ouro Amarelo;11;1;4;CL04621
gid://shopify/ProductVariant/46355638059303;CL04622;G;3500.0;3500.0;gid://shopify/Product/8577854243111;Colar Mare - G | Prata com Ouro Amarelo 18K;7;1;4;CL04622
