id;sku;__parentId;product_id;product_title;totalVariants;inventoryItem_id;variant.id;variant.sku;variant.title;location_id;location_name;Qty;sku_2
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560208904487;AN03046-18;gid://shopify/ProductVariant/46509292978471;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560208904487;gid://shopify/ProductVariant/46509292978471;AN03046-18;18;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03046
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560208904487;AN03046-18;gid://shopify/ProductVariant/46509292978471;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560208904487;gid://shopify/ProductVariant/46509292978471;AN03046-18;18;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03046
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560208937255;AN03046-19;gid://shopify/ProductVariant/46509293011239;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560208937255;gid://shopify/ProductVariant/46509293011239;AN03046-19;19;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03046
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560208937255;AN03046-19;gid://shopify/ProductVariant/46509293011239;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560208937255;gid://shopify/ProductVariant/46509293011239;AN03046-19;19;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03046
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560208970023;AN03046-20;gid://shopify/ProductVariant/46509293044007;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560208970023;gid://shopify/ProductVariant/46509293044007;AN03046-20;20;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03046
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560208970023;AN03046-20;gid://shopify/ProductVariant/46509293044007;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560208970023;gid://shopify/ProductVariant/46509293044007;AN03046-20;20;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03046
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560209002791;AN03046-21;gid://shopify/ProductVariant/46509293076775;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560209002791;gid://shopify/ProductVariant/46509293076775;AN03046-21;21;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03046
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560209002791;AN03046-21;gid://shopify/ProductVariant/46509293076775;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560209002791;gid://shopify/ProductVariant/46509293076775;AN03046-21;21;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03046
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560209035559;AN03046-22;gid://shopify/ProductVariant/46509293109543;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560209035559;gid://shopify/ProductVariant/46509293109543;AN03046-22;22;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03046
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560209035559;AN03046-22;gid://shopify/ProductVariant/46509293109543;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560209035559;gid://shopify/ProductVariant/46509293109543;AN03046-22;22;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03046
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560210772263;AN03043-10;gid://shopify/ProductVariant/46509294846247;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210772263;gid://shopify/ProductVariant/46509294846247;AN03043-10;10;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560210772263;AN03043-10;gid://shopify/ProductVariant/46509294846247;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210772263;gid://shopify/ProductVariant/46509294846247;AN03043-10;10;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560210805031;AN03043-11;gid://shopify/ProductVariant/46509294879015;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210805031;gid://shopify/ProductVariant/46509294879015;AN03043-11;11;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560210805031;AN03043-11;gid://shopify/ProductVariant/46509294879015;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210805031;gid://shopify/ProductVariant/46509294879015;AN03043-11;11;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560210837799;AN03043-12;gid://shopify/ProductVariant/46509294911783;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210837799;gid://shopify/ProductVariant/46509294911783;AN03043-12;12;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560210837799;AN03043-12;gid://shopify/ProductVariant/46509294911783;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210837799;gid://shopify/ProductVariant/46509294911783;AN03043-12;12;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560210870567;AN03043-13;gid://shopify/ProductVariant/46509294944551;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210870567;gid://shopify/ProductVariant/46509294944551;AN03043-13;13;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560210870567;AN03043-13;gid://shopify/ProductVariant/46509294944551;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210870567;gid://shopify/ProductVariant/46509294944551;AN03043-13;13;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560210903335;AN03043-14;gid://shopify/ProductVariant/46509294977319;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210903335;gid://shopify/ProductVariant/46509294977319;AN03043-14;14;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560210903335;AN03043-14;gid://shopify/ProductVariant/46509294977319;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210903335;gid://shopify/ProductVariant/46509294977319;AN03043-14;14;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560210936103;AN03043-15;gid://shopify/ProductVariant/46509295010087;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210936103;gid://shopify/ProductVariant/46509295010087;AN03043-15;15;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560210936103;AN03043-15;gid://shopify/ProductVariant/46509295010087;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210936103;gid://shopify/ProductVariant/46509295010087;AN03043-15;15;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560210968871;AN03043-16;gid://shopify/ProductVariant/46509295042855;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210968871;gid://shopify/ProductVariant/46509295042855;AN03043-16;16;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560210968871;AN03043-16;gid://shopify/ProductVariant/46509295042855;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560210968871;gid://shopify/ProductVariant/46509295042855;AN03043-16;16;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560211001639;AN03043-17;gid://shopify/ProductVariant/46509295075623;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211001639;gid://shopify/ProductVariant/46509295075623;AN03043-17;17;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560211001639;AN03043-17;gid://shopify/ProductVariant/46509295075623;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211001639;gid://shopify/ProductVariant/46509295075623;AN03043-17;17;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560211034407;AN03043-18;gid://shopify/ProductVariant/46509295108391;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211034407;gid://shopify/ProductVariant/46509295108391;AN03043-18;18;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560211034407;AN03043-18;gid://shopify/ProductVariant/46509295108391;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211034407;gid://shopify/ProductVariant/46509295108391;AN03043-18;18;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560211067175;AN03043-19;gid://shopify/ProductVariant/46509295141159;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211067175;gid://shopify/ProductVariant/46509295141159;AN03043-19;19;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560211067175;AN03043-19;gid://shopify/ProductVariant/46509295141159;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211067175;gid://shopify/ProductVariant/46509295141159;AN03043-19;19;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560211099943;AN03043-20;gid://shopify/ProductVariant/46509295173927;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211099943;gid://shopify/ProductVariant/46509295173927;AN03043-20;20;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560211099943;AN03043-20;gid://shopify/ProductVariant/46509295173927;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211099943;gid://shopify/ProductVariant/46509295173927;AN03043-20;20;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560211132711;AN03043-21;gid://shopify/ProductVariant/46509295206695;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211132711;gid://shopify/ProductVariant/46509295206695;AN03043-21;21;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560211132711;AN03043-21;gid://shopify/ProductVariant/46509295206695;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211132711;gid://shopify/ProductVariant/46509295206695;AN03043-21;21;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560211165479;AN03043-22;gid://shopify/ProductVariant/46509295239463;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211165479;gid://shopify/ProductVariant/46509295239463;AN03043-22;22;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03043
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560211165479;AN03043-22;gid://shopify/ProductVariant/46509295239463;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;13;gid://shopify/InventoryItem/48560211165479;gid://shopify/ProductVariant/46509295239463;AN03043-22;22;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03043
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212541735;AN03289-10;gid://shopify/ProductVariant/46509296615719;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212541735;gid://shopify/ProductVariant/46509296615719;AN03289-10;10;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212541735;AN03289-10;gid://shopify/ProductVariant/46509296615719;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212541735;gid://shopify/ProductVariant/46509296615719;AN03289-10;10;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212574503;AN03289-11;gid://shopify/ProductVariant/46509296648487;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212574503;gid://shopify/ProductVariant/46509296648487;AN03289-11;11;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212574503;AN03289-11;gid://shopify/ProductVariant/46509296648487;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212574503;gid://shopify/ProductVariant/46509296648487;AN03289-11;11;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212607271;AN03289-12;gid://shopify/ProductVariant/46509296681255;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212607271;gid://shopify/ProductVariant/46509296681255;AN03289-12;12;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212607271;AN03289-12;gid://shopify/ProductVariant/46509296681255;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212607271;gid://shopify/ProductVariant/46509296681255;AN03289-12;12;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212640039;AN03289-13;gid://shopify/ProductVariant/46509296714023;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212640039;gid://shopify/ProductVariant/46509296714023;AN03289-13;13;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212640039;AN03289-13;gid://shopify/ProductVariant/46509296714023;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212640039;gid://shopify/ProductVariant/46509296714023;AN03289-13;13;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212672807;AN03289-14;gid://shopify/ProductVariant/46509296746791;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212672807;gid://shopify/ProductVariant/46509296746791;AN03289-14;14;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212672807;AN03289-14;gid://shopify/ProductVariant/46509296746791;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212672807;gid://shopify/ProductVariant/46509296746791;AN03289-14;14;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212705575;AN03289-15;gid://shopify/ProductVariant/46509296779559;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212705575;gid://shopify/ProductVariant/46509296779559;AN03289-15;15;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212705575;AN03289-15;gid://shopify/ProductVariant/46509296779559;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212705575;gid://shopify/ProductVariant/46509296779559;AN03289-15;15;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212738343;AN03289-16;gid://shopify/ProductVariant/46509296812327;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212738343;gid://shopify/ProductVariant/46509296812327;AN03289-16;16;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212738343;AN03289-16;gid://shopify/ProductVariant/46509296812327;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212738343;gid://shopify/ProductVariant/46509296812327;AN03289-16;16;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212771111;AN03289-17;gid://shopify/ProductVariant/46509296845095;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212771111;gid://shopify/ProductVariant/46509296845095;AN03289-17;17;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212771111;AN03289-17;gid://shopify/ProductVariant/46509296845095;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212771111;gid://shopify/ProductVariant/46509296845095;AN03289-17;17;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212803879;AN03289-18;gid://shopify/ProductVariant/46509296877863;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212803879;gid://shopify/ProductVariant/46509296877863;AN03289-18;18;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212803879;AN03289-18;gid://shopify/ProductVariant/46509296877863;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212803879;gid://shopify/ProductVariant/46509296877863;AN03289-18;18;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212836647;AN03289-19;gid://shopify/ProductVariant/46509296910631;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212836647;gid://shopify/ProductVariant/46509296910631;AN03289-19;19;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212836647;AN03289-19;gid://shopify/ProductVariant/46509296910631;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212836647;gid://shopify/ProductVariant/46509296910631;AN03289-19;19;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212869415;AN03289-20;gid://shopify/ProductVariant/46509296943399;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212869415;gid://shopify/ProductVariant/46509296943399;AN03289-20;20;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212869415;AN03289-20;gid://shopify/ProductVariant/46509296943399;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212869415;gid://shopify/ProductVariant/46509296943399;AN03289-20;20;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212902183;AN03289-21;gid://shopify/ProductVariant/46509296976167;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212902183;gid://shopify/ProductVariant/46509296976167;AN03289-21;21;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212902183;AN03289-21;gid://shopify/ProductVariant/46509296976167;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212902183;gid://shopify/ProductVariant/46509296976167;AN03289-21;21;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560212934951;AN03289-22;gid://shopify/ProductVariant/46509297008935;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212934951;gid://shopify/ProductVariant/46509297008935;AN03289-22;22;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03289
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560212934951;AN03289-22;gid://shopify/ProductVariant/46509297008935;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;13;gid://shopify/InventoryItem/48560212934951;gid://shopify/ProductVariant/46509297008935;AN03289-22;22;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03289
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560213262631;AN02803-10;gid://shopify/ProductVariant/46509297303847;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213262631;gid://shopify/ProductVariant/46509297303847;AN02803-10;10;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN02803
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560213262631;AN02803-10;gid://shopify/ProductVariant/46509297303847;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213262631;gid://shopify/ProductVariant/46509297303847;AN02803-10;10;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN02803
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560213295399;AN02803-11;gid://shopify/ProductVariant/46509297336615;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213295399;gid://shopify/ProductVariant/46509297336615;AN02803-11;11;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN02803
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560213295399;AN02803-11;gid://shopify/ProductVariant/46509297336615;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213295399;gid://shopify/ProductVariant/46509297336615;AN02803-11;11;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN02803
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560213328167;AN02803-12;gid://shopify/ProductVariant/46509297369383;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213328167;gid://shopify/ProductVariant/46509297369383;AN02803-12;12;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN02803
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560213328167;AN02803-12;gid://shopify/ProductVariant/46509297369383;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213328167;gid://shopify/ProductVariant/46509297369383;AN02803-12;12;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN02803
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560213360935;AN02803-13;gid://shopify/ProductVariant/46509297402151;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213360935;gid://shopify/ProductVariant/46509297402151;AN02803-13;13;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN02803
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48560213360935;AN02803-13;gid://shopify/ProductVariant/46509297402151;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213360935;gid://shopify/ProductVariant/46509297402151;AN02803-13;13;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN02803
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48560213393703;AN02803-14;gid://shopify/ProductVariant/46509297434919;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;13;gid://shopify/InventoryItem/48560213393703;gid://shopify/ProductVariant/46509297434919;AN02803-14;14;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN02803
