id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46336653000999;BR04822T;Default Title;32500.0;17800.0;7;gid://shopify/Product/8573650043175;Brinco Love Ny De Ouro Amarelo 18K E Diamante;7.0;1.0;3;BR04822T
gid://shopify/ProductVariant/46336654967079;BR04824T;Default Title;16500.0;10500.0;6;gid://shopify/Product/8573650239783;Brinco Ear Cuff Love Ny | Ouro Amarelo 18K;6.0;1.0;3;BR04824T
gid://shopify/ProductVariant/46336656113959;BR04833T;Default Title;28900.0;21000.0;6;gid://shopify/Product/8573650436391;Brinco Ear Cuff Love Ny | Ouro Amarelo 18K;6.0;1.0;3;BR04833T
gid://shopify/ProductVariant/46355364708647;BR05269T;P;17500.0;15000.0;1;gid://shopify/Product/8577718092071;Brinco Lifestyle De Ouro Amarelo 18K - P;1.0;1.0;2;BR05269T
gid://shopify/ProductVariant/46355365134631;BR05254T;Default Title;16500.0;12100.0;6;gid://shopify/Product/8577718288679;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;6.0;1.0;2;BR05254T
gid://shopify/ProductVariant/46355368444199;BR05280T;Default Title;2900.0;2600.0;1;gid://shopify/Product/8577720287527;Piercing Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;1.0;1.0;2;BR05280T
gid://shopify/ProductVariant/46355368509735;BR05283T;Default Title;2900.0;2550.0;4;gid://shopify/Product/8577720353063;Piercing Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;4.0;1.0;2;BR05283T
gid://shopify/ProductVariant/46355368542503;BR05300T;Default Title;3430.0;4900.0;2;gid://shopify/Product/8577720385831;Piercing Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;2.0;1.0;2;BR05300T
gid://shopify/ProductVariant/46355371753767;BR04382T;Default Title;2200.0;2200.0;6;gid://shopify/Product/8577722450215;Brinco Orquidea De Prata Com Ouro Rosa E Diamante;6.0;1.0;2;BR04382T
gid://shopify/ProductVariant/46355371852071;BR04385T;Default Title;4200.0;4200.0;7;gid://shopify/Product/8577722548519;Brinco Orquidea De Prata Com Ouro Rosa E Diamante;7.0;1.0;2;BR04385T
