id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount.count;sku_2;variant.sku;variant.id;encomenda ouro;encomenda prata;Encomendavel;Em estoque
gid://shopify/ProductVariant/47832747180327;PI01658;C;4500.0;;8;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01658;PI01658;gid://shopify/ProductVariant/47832747180327;5.0;0.0;True;True
gid://shopify/ProductVariant/47832747245863;PI01659;D;4500.0;;6;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01659;PI01659;gid://shopify/ProductVariant/47832747245863;5.0;0.0;True;True
gid://shopify/ProductVariant/47832747311399;PI01660;E;4500.0;;6;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01660;PI01660;gid://shopify/ProductVariant/47832747311399;5.0;0.0;True;True
gid://shopify/ProductVariant/47832747376935;PI01661;F;4500.0;;6;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01661;PI01661;gid://shopify/ProductVariant/47832747376935;5.0;0.0;True;True
gid://shopify/ProductVariant/47832747442471;PI01662;G;4500.0;;6;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01662;PI01662;gid://shopify/ProductVariant/47832747442471;5.0;0.0;True;True
gid://shopify/ProductVariant/47832747508007;PI01663;H;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01663;PI01663;gid://shopify/ProductVariant/47832747508007;5.0;0.0;True;False
gid://shopify/ProductVariant/47832747573543;PI01664;I;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01664;PI01664;gid://shopify/ProductVariant/47832747573543;5.0;0.0;True;False
gid://shopify/ProductVariant/47832747639079;PI01665;J;4500.0;;6;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01665;PI01665;gid://shopify/ProductVariant/47832747639079;5.0;0.0;True;True
gid://shopify/ProductVariant/47832747704615;PI01666;K;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01666;PI01666;gid://shopify/ProductVariant/47832747704615;5.0;0.0;True;False
gid://shopify/ProductVariant/47832747770151;PI01667;L;4500.0;;8;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01667;PI01667;gid://shopify/ProductVariant/47832747770151;5.0;0.0;True;True
gid://shopify/ProductVariant/47832747835687;PI01668;M;4500.0;;6;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01668;PI01668;gid://shopify/ProductVariant/47832747835687;5.0;0.0;True;True
gid://shopify/ProductVariant/47832747901223;PI01669;N;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01669;PI01669;gid://shopify/ProductVariant/47832747901223;5.0;0.0;True;False
gid://shopify/ProductVariant/47832747966759;PI01670;O;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01670;PI01670;gid://shopify/ProductVariant/47832747966759;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748032295;PI01671;P;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01671;PI01671;gid://shopify/ProductVariant/47832748032295;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748097831;PI01672;Q;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01672;PI01672;gid://shopify/ProductVariant/47832748097831;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748163367;PI01673;R;4500.0;;7;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01673;PI01673;gid://shopify/ProductVariant/47832748163367;5.0;0.0;True;True
gid://shopify/ProductVariant/47832748228903;PI01674;S;4500.0;;6;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01674;PI01674;gid://shopify/ProductVariant/47832748228903;5.0;0.0;True;True
gid://shopify/ProductVariant/47832748294439;PI01675;T;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01675;PI01675;gid://shopify/ProductVariant/47832748294439;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748359975;PI01676;U;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01676;PI01676;gid://shopify/ProductVariant/47832748359975;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748425511;PI01677;V;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01677;PI01677;gid://shopify/ProductVariant/47832748425511;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748491047;PI01678;W;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01678;PI01678;gid://shopify/ProductVariant/47832748491047;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748556583;PI01679;X;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01679;PI01679;gid://shopify/ProductVariant/47832748556583;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748622119;PI01680;Y;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01680;PI01680;gid://shopify/ProductVariant/47832748622119;5.0;0.0;True;False
gid://shopify/ProductVariant/47832748687655;PI01681;Z;4500.0;;5;gid://shopify/Product/9049766560039;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Diamantes;148;26;12;PI01681;PI01681;gid://shopify/ProductVariant/47832748687655;5.0;0.0;True;False
gid://shopify/ProductVariant/47837079732519;PI01840;Default Title;2500.0;;6;gid://shopify/Product/9050792919335;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Rubi;6;1;3;PI01840;PI01840;gid://shopify/ProductVariant/47837079732519;5.0;0.0;True;True
gid://shopify/ProductVariant/47837214769447;PI01841;Default Title;2500.0;;7;gid://shopify/Product/9050819166503;Pingente Você - P | Ouro Branco 18K e Safira Azul;7;1;3;PI01841;PI01841;gid://shopify/ProductVariant/47837214769447;5.0;0.0;True;True
gid://shopify/ProductVariant/47837350592807;PI01842;Default Title;3500.0;;9;gid://shopify/Product/9050837221671;Pingente Você - P | Ouro Amarelo 18K e Esmeralda;9;1;3;PI01842;PI01842;gid://shopify/ProductVariant/47837350592807;5.0;0.0;True;True
gid://shopify/ProductVariant/47837390602535;PI01843;Default Title;3500.0;;6;gid://shopify/Product/9050848887079;Pingente Você - M | Ouro Amarelo 18K e Safira Amarela;6;1;3;PI01843;PI01843;gid://shopify/ProductVariant/47837390602535;5.0;0.0;True;True
gid://shopify/ProductVariant/47837422911783;PI01844;Default Title;3500.0;;7;gid://shopify/Product/9050854228263;Pingente Você - M | Ouro Branco 18K com Ródio Negro e Safira Vermelha;7;1;3;PI01844;PI01844;gid://shopify/ProductVariant/47837422911783;5.0;0.0;True;True
gid://shopify/ProductVariant/47837456990503;PI01845;Default Title;3500.0;;7;gid://shopify/Product/9050859602215;Pingente Você - M | Ouro Branco 18K com Ródio Negro e Safira Verde;7;1;3;PI01845;PI01845;gid://shopify/ProductVariant/47837456990503;5.0;0.0;True;True
gid://shopify/ProductVariant/47837471637799;PI01846;Default Title;3500.0;;6;gid://shopify/Product/9050861338919;Pingente Você - M | Ouro Amarelo 18K e Safira Lavanda;6;1;3;PI01846;PI01846;gid://shopify/ProductVariant/47837471637799;5.0;0.0;True;True
gid://shopify/ProductVariant/47837520724263;PI01847;Default Title;3500.0;;7;gid://shopify/Product/9050868056359;Pingente Você - M | Ouro Branco 18K com Ródio Negro e Safira;7;1;0;PI01847;PI01847;gid://shopify/ProductVariant/47837520724263;5.0;0.0;True;True
gid://shopify/ProductVariant/47837560668455;PI01848;Default Title;3500.0;;7;gid://shopify/Product/9050873528615;Pingente Você - M | Ouro Amarelo 18K e Safira Vermelha;7;1;3;PI01848;PI01848;gid://shopify/ProductVariant/47837560668455;5.0;0.0;True;True
gid://shopify/ProductVariant/47837574070567;PI01849;Default Title;3500.0;;7;gid://shopify/Product/9050875265319;Pingente Você - M | Ouro Branco 18K com Ródio Negro e Safira Rosa;7;1;3;PI01849;PI01849;gid://shopify/ProductVariant/47837574070567;5.0;0.0;True;True
gid://shopify/ProductVariant/47837600973095;PI01850;Default Title;2500.0;;6;gid://shopify/Product/9050880999719;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Safira azul;6;1;3;PI01850;PI01850;gid://shopify/ProductVariant/47837600973095;5.0;0.0;True;True
gid://shopify/ProductVariant/47837638132007;PI01851;Default Title;3500.0;;7;gid://shopify/Product/9050886111527;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Esmeralda;7;1;3;PI01851;PI01851;gid://shopify/ProductVariant/47837638132007;5.0;0.0;True;True
gid://shopify/ProductVariant/47837716185383;PU02127T;M;2500.0;;9;gid://shopify/Product/9050896498983;Pulseira Você | Ouro Branco 18K;16;2;4;PU02127T;PU02127T;gid://shopify/ProductVariant/47837716185383;5.0;0.0;True;True
gid://shopify/ProductVariant/47837716218151;PU02130T;G;2500.0;;7;gid://shopify/Product/9050896498983;Pulseira Você | Ouro Branco 18K;16;2;4;PU02130T;PU02130T;gid://shopify/ProductVariant/47837716218151;5.0;0.0;True;True
gid://shopify/ProductVariant/47837731324199;PI01852;Default Title;3500.0;;6;gid://shopify/Product/9050897809703;Pingente Você - M | Ouro Branco 18K com Ródio Negro e Safira Azul;6;1;3;PI01852;PI01852;gid://shopify/ProductVariant/47837731324199;5.0;0.0;True;True
gid://shopify/ProductVariant/47837737779495;PU02131T;M;2500.0;;5;gid://shopify/Product/9050898268455;Pulseira Você | Ouro Amarelo 18K;13;2;4;PU02131T;PU02131T;gid://shopify/ProductVariant/47837737779495;5.0;0.0;True;False
gid://shopify/ProductVariant/47837737812263;PU02133T;G;2500.0;;8;gid://shopify/Product/9050898268455;Pulseira Você | Ouro Amarelo 18K;13;2;4;PU02133T;PU02133T;gid://shopify/ProductVariant/47837737812263;5.0;0.0;True;True
gid://shopify/ProductVariant/47837745938727;PI01853;Default Title;3500.0;;6;gid://shopify/Product/9050899087655;Pingente Você - M | Ouro Branco 18K e Safira;6;1;3;PI01853;PI01853;gid://shopify/ProductVariant/47837745938727;5.0;0.0;True;True
gid://shopify/ProductVariant/47837774414119;PU02137T;M;2500.0;;12;gid://shopify/Product/9050902266151;Pulseira Você | Ouro Branco 18K e Ródio Negro;20;2;4;PU02137T;PU02137T;gid://shopify/ProductVariant/47837774414119;5.0;0.0;True;True
gid://shopify/ProductVariant/47837774446887;PU02138T;G;2500.0;;8;gid://shopify/Product/9050902266151;Pulseira Você | Ouro Branco 18K e Ródio Negro;20;2;4;PU02138T;PU02138T;gid://shopify/ProductVariant/47837774446887;5.0;0.0;True;True
gid://shopify/ProductVariant/47837840900391;PI01856;Default Title;5500.0;;6;gid://shopify/Product/9050909671719;Pingente Você - M | Ouro Amarelo 18K e Esmeralda;6;1;3;PI01856;PI01856;gid://shopify/ProductVariant/47837840900391;5.0;0.0;True;True
gid://shopify/ProductVariant/47837848076583;PI01626;Default Title;4900.0;2600.0;0;gid://shopify/Product/9050910458151;Piercing Você | Ouro Amarelo 18K e Diamante;0;1;2;PI01626;PI01626;gid://shopify/ProductVariant/47837848076583;0.0;0.0;False;False
gid://shopify/ProductVariant/47837864591655;PI01857;Default Title;5500.0;;5;gid://shopify/Product/9050911965479;Pingente Você - P | Ouro Branco 18K com Ródio Negro e Esmeralda;5;1;3;PI01857;PI01857;gid://shopify/ProductVariant/47837864591655;5.0;0.0;True;False
gid://shopify/ProductVariant/47838344741159;TO00007;Default Title;2900.0;;5;gid://shopify/Product/9051175289127;Tornozeleira Você - G | Ouro Branco 18K;5;1;2;TO00007;TO00007;gid://shopify/ProductVariant/47838344741159;5.0;0.0;True;False
gid://shopify/ProductVariant/47838376395047;TO00005;Default Title;2900.0;;6;gid://shopify/Product/9051193147687;Tornozeleira Você - G | Ouro Amarelo 18K;6;1;2;TO00005;TO00005;gid://shopify/ProductVariant/47838376395047;5.0;0.0;True;True
gid://shopify/ProductVariant/47838388584743;TO00012;Default Title;2900.0;;8;gid://shopify/Product/9051200684327;Tornozeleira Você - G | Ouro Branco 18K com Ródio Negro;8;1;2;TO00012;TO00012;gid://shopify/ProductVariant/47838388584743;5.0;0.0;True;True
gid://shopify/ProductVariant/47838515757351;PI01627;Default Title;7900.0;2600.0;11;gid://shopify/Product/9051268022567;Piercing Você | Ouro Amarelo 18K e Diamantes;11;1;2;PI01627;PI01627;gid://shopify/ProductVariant/47838515757351;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527205671;PI01546;A;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01546;PI01546;gid://shopify/ProductVariant/47846527205671;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527271207;PI01547;B;4500.0;;7;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01547;PI01547;gid://shopify/ProductVariant/47846527271207;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527336743;PI01548;C;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01548;PI01548;gid://shopify/ProductVariant/47846527336743;5.0;0.0;True;False
gid://shopify/ProductVariant/47846527402279;PI01549;D;4500.0;;7;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01549;PI01549;gid://shopify/ProductVariant/47846527402279;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527467815;PI01550;E;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01550;PI01550;gid://shopify/ProductVariant/47846527467815;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527533351;PI01551;F;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01551;PI01551;gid://shopify/ProductVariant/47846527533351;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527598887;PI01552;G;4500.0;;8;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01552;PI01552;gid://shopify/ProductVariant/47846527598887;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527664423;PI01553;H;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01553;PI01553;gid://shopify/ProductVariant/47846527664423;5.0;0.0;True;False
gid://shopify/ProductVariant/47846527729959;PI01554;I;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01554;PI01554;gid://shopify/ProductVariant/47846527729959;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527795495;PI01555;J;4500.0;;7;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01555;PI01555;gid://shopify/ProductVariant/47846527795495;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527861031;PI01556;K;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01556;PI01556;gid://shopify/ProductVariant/47846527861031;5.0;0.0;True;False
gid://shopify/ProductVariant/47846527926567;PI01557;L;4500.0;;9;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01557;PI01557;gid://shopify/ProductVariant/47846527926567;5.0;0.0;True;True
gid://shopify/ProductVariant/47846527992103;PI01558;M;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01558;PI01558;gid://shopify/ProductVariant/47846527992103;5.0;0.0;True;False
gid://shopify/ProductVariant/47846528057639;PI01559;N;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01559;PI01559;gid://shopify/ProductVariant/47846528057639;5.0;0.0;True;False
gid://shopify/ProductVariant/47846528123175;PI01560;O;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01560;PI01560;gid://shopify/ProductVariant/47846528123175;5.0;0.0;True;False
gid://shopify/ProductVariant/47846528188711;PI01561;P;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01561;PI01561;gid://shopify/ProductVariant/47846528188711;5.0;0.0;True;False
gid://shopify/ProductVariant/47846528254247;PI01562;Q;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01562;PI01562;gid://shopify/ProductVariant/47846528254247;5.0;0.0;True;True
gid://shopify/ProductVariant/47846528319783;PI01563;R;4500.0;;9;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01563;PI01563;gid://shopify/ProductVariant/47846528319783;5.0;0.0;True;True
gid://shopify/ProductVariant/47846528385319;PI01564;S;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01564;PI01564;gid://shopify/ProductVariant/47846528385319;5.0;0.0;True;False
gid://shopify/ProductVariant/47846528450855;PI01565;T;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01565;PI01565;gid://shopify/ProductVariant/47846528450855;5.0;0.0;True;True
gid://shopify/ProductVariant/47846528516391;PI01566;U;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01566;PI01566;gid://shopify/ProductVariant/47846528516391;5.0;0.0;True;True
gid://shopify/ProductVariant/47846528581927;PI01567;V;4500.0;;5;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01567;PI01567;gid://shopify/ProductVariant/47846528581927;5.0;0.0;True;False
gid://shopify/ProductVariant/47846528647463;PI01568;W;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01568;PI01568;gid://shopify/ProductVariant/47846528647463;5.0;0.0;True;True
gid://shopify/ProductVariant/47846528712999;PI01625;X;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01625;PI01625;gid://shopify/ProductVariant/47846528712999;5.0;0.0;True;True
gid://shopify/ProductVariant/47846528778535;PI01569;Y;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01569;PI01569;gid://shopify/ProductVariant/47846528778535;5.0;0.0;True;True
gid://shopify/ProductVariant/47846528844071;PI01570;Z;4500.0;;6;gid://shopify/Product/9055124193575;Pingente Você - P | Ouro Branco 18K e Diamantes;158;26;30;PI01570;PI01570;gid://shopify/ProductVariant/47846528844071;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571082023;PI01520;A;4500.0;;8;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01520;PI01520;gid://shopify/ProductVariant/47846571082023;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571147559;PI01521;B;4500.0;;6;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01521;PI01521;gid://shopify/ProductVariant/47846571147559;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571213095;PI01522;C;4500.0;;9;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01522;PI01522;gid://shopify/ProductVariant/47846571213095;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571278631;PI01523;D;4500.0;;7;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01523;PI01523;gid://shopify/ProductVariant/47846571278631;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571344167;PI01524;E;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01524;PI01524;gid://shopify/ProductVariant/47846571344167;5.0;0.0;True;False
gid://shopify/ProductVariant/47846571409703;PI01525;F;4500.0;;8;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01525;PI01525;gid://shopify/ProductVariant/47846571409703;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571475239;PI01526;G;4500.0;;7;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01526;PI01526;gid://shopify/ProductVariant/47846571475239;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571540775;PI01527;H;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01527;PI01527;gid://shopify/ProductVariant/47846571540775;5.0;0.0;True;False
gid://shopify/ProductVariant/47846571606311;PI01528;I;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01528;PI01528;gid://shopify/ProductVariant/47846571606311;5.0;0.0;True;False
gid://shopify/ProductVariant/47846571671847;PI01529;J;4500.0;;9;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01529;PI01529;gid://shopify/ProductVariant/47846571671847;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571737383;PI01530;K;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01530;PI01530;gid://shopify/ProductVariant/47846571737383;5.0;0.0;True;False
gid://shopify/ProductVariant/47846571802919;PI01531;L;4500.0;;8;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01531;PI01531;gid://shopify/ProductVariant/47846571802919;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571868455;PI01532;M;4500.0;;7;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01532;PI01532;gid://shopify/ProductVariant/47846571868455;5.0;0.0;True;True
gid://shopify/ProductVariant/47846571933991;PI01533;N;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01533;PI01533;gid://shopify/ProductVariant/47846571933991;5.0;0.0;True;False
gid://shopify/ProductVariant/47846571999527;PI01534;O;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01534;PI01534;gid://shopify/ProductVariant/47846571999527;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572065063;PI01535;P;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01535;PI01535;gid://shopify/ProductVariant/47846572065063;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572130599;PI01536;Q;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01536;PI01536;gid://shopify/ProductVariant/47846572130599;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572196135;PI01537;R;4500.0;;7;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01537;PI01537;gid://shopify/ProductVariant/47846572196135;5.0;0.0;True;True
gid://shopify/ProductVariant/47846572261671;PI01538;S;4500.0;;8;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01538;PI01538;gid://shopify/ProductVariant/47846572261671;5.0;0.0;True;True
gid://shopify/ProductVariant/47846572327207;PI01539;T;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01539;PI01539;gid://shopify/ProductVariant/47846572327207;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572392743;PI01540;U;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01540;PI01540;gid://shopify/ProductVariant/47846572392743;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572458279;PI01541;V;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01541;PI01541;gid://shopify/ProductVariant/47846572458279;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572523815;PI01542;W;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01542;PI01542;gid://shopify/ProductVariant/47846572523815;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572589351;PI01543;X;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01543;PI01543;gid://shopify/ProductVariant/47846572589351;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572654887;PI01544;Y;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01544;PI01544;gid://shopify/ProductVariant/47846572654887;5.0;0.0;True;False
gid://shopify/ProductVariant/47846572720423;PI01545;Z;4500.0;;5;gid://shopify/Product/9055138185511;Pingente Você - P | Ouro Amarelo 18K e Diamantes;159;26;16;PI01545;PI01545;gid://shopify/ProductVariant/47846572720423;5.0;0.0;True;False
gid://shopify/ProductVariant/47846631899431;BR06679T;A;4900.0;;5;gid://shopify/Product/9055168299303;Brinco Você - UNITÁRIO | Ouro Amarelo 18K e Diamantes;136;26;10;BR06679T;BR06679T;gid://shopify/ProductVariant/47846631899431;5.0;0.0;True;False
gid://shopify/ProductVariant/47846631997735;BR06680T;B;4900.0;;5;gid://shopify/Product/9055168299303;Brinco Você - UNITÁRIO | Ouro Amarelo 18K e Diamantes;136;26;10;BR06680T;BR06680T;gid://shopify/ProductVariant/47846631997735;5.0;0.0;True;False
gid://shopify/ProductVariant/47846632096039;BR06681T;C;4900.0;;8;gid://shopify/Product/9055168299303;Brinco Você - UNITÁRIO | Ouro Amarelo 18K e Diamantes;136;26;10;BR06681T;BR06681T;gid://shopify/ProductVariant/47846632096039;5.0;0.0;True;True
gid://shopify/ProductVariant/47846632194343;BR06682T;D;4900.0;;5;gid://shopify/Product/9055168299303;Brinco Você - UNITÁRIO | Ouro Amarelo 18K e Diamantes;136;26;10;BR06682T;BR06682T;gid://shopify/ProductVariant/47846632194343;5.0;0.0;True;False
